Label,contextRef,unitRef,Dec,Prec,Lang,Value
Portfolio Turnover [Text Block],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"The Fund pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the example, affect the Fund&#8217;s performance. During the most recent fiscal year, the Fund&#8217;s portfolio turnover rate was 156% of the average value of its portfolio."
Risk/Return [Heading],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,Fund Overview
Operating Expenses Caption [Text],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,<b>Annual Fund Operating Expenses<br />(expenses that you pay each year as a percentage of the value of your investment)</b>
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"February 1, 2014"
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,pure,4,,,1.5600
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Performance Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"Effective July 31, 2012, Flexible Equity Fund changed its investment objective and its investment strategies. Performance for the periods prior to July 31, 2012 shown below is based on the investment strategies utilized by the Fund prior to July 31, 2012, which focused on investing in equity securities issued by U.S. mid-capitalization value companies.<br /><br />On January 31, 2005, the Fund reorganized with the State Street Research Mid-Cap Value Fund (the &#8220;SSR Fund&#8221;), which had an investment objective and strategies similar to those of the Fund prior to July 31, 2012. For periods prior to January 31, 2005 (the commencement date of operations of Service Shares), the chart and table show performance information for the Investor A Shares of the SSR Fund adjusted to reflect the class specific fees applicable to Service Shares. The information shows you how the Fund&#8217;s performance has varied year by year and provides some indication of the risks of investing in the Fund as it was managed pursuant to its investment objective and investment strategies prior to July 31, 2012. Effective July 31, 2012, the Fund changed its benchmark index from the Russell Midcap<sup>&#174;</sup> Value Index to the Standard & Poor&#8217;s 500<sup>&#174;</sup> Index (&#8220;S&P 500 Index&#8221;) in conjunction with the Fund&#8217;s new investment strategy and its exposure to a broader range of equity securities. The table compares the Fund&#8217;s performance to that of the S&P 500 Index and the Russell Midcap<sup>&#174;</sup> Value Index. As with all such investments, past performance (before and after taxes) is not an indication of future results. Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown. However, the table includes all applicable fees and sales charges. If BlackRock and its affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#8217;s returns would have been lower. Updated information on the Fund&#8217;s results can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at (800) 882-0052."
Bar Chart [Heading],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,<b>Service Shares<br /> ANNUAL TOTAL RETURNS<br /> BlackRock Flexible Equity Fund<br /> As of 12/31</b>
Bar Chart Closing [Text Block],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"During the ten-year period shown in the bar chart, the highest return for a quarter was 20.96% (quarter ended June 30, 2003) and the lowest return for a quarter was &#8211;24.99% (quarter ended December 31, 2008)."
Performance Table Heading,Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,<b>As of 12/31/12<br /> Average Annual Total Returns </b>
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"The information shows you how the Fund&#8217;s performance has varied year by year and provides some indication of the risks of investing in the Fund as it was managed pursuant to its investment objective and investment strategies prior to July 31, 2012."
Risk Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001871_MemberInvestorAndInstituionalShares_Member,,,,,"Risk is inherent in all investing. The value of your investment in Flexible Equity Fund, as well as the amount of return you receive on your investment, may fluctuate significantly from day to day and over time. You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments. The following is a summary description of principal risks of investing in the Fund.<ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Commodities Related Investments Risk</b> &#8212; Exposure to the commodities markets may subject the Fund to greater volatility than investments in traditional securities. The value of commodity-linked derivative investments may be affected by changes in overall market movements, commodity index volatility, changes in interest rates, or sectors affecting a particular industry or commodity, such as drought, floods, weather, embargoes, tariffs and international economic, political and regulatory developments.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Convertible Securities Risk</b> &#8212; The market value of a convertible security performs like that of a regular debt security; that is, if market interest rates rise, the value of a convertible security usually falls. In addition, convertible securities are subject to the risk that the issuer will not be able to pay interest or dividends when due, and their market value may change based on changes in the issuer&#8217;s credit rating or the market&#8217;s perception of the issuer&#8217;s creditworthiness. Since it derives a portion of its value from the common stock into which it may be converted, a convertible security is also subject to the same types of market and issuer risks that apply to the underlying common stock.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Credit Risk</b> &#8212; Credit risk refers to the possibility that the issuer of a security will not be able to make payments of interest and principal when due. Changes in an issuer&#8217;s credit rating or the market&#8217;s perception of an issuer&#8217;s creditworthiness may also affect the value of the Fund&#8217;s investment in that issuer.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Debt Securities Risk</b> &#8212; Debt securities, such as bonds, involve credit risk. Debt securities are also subject to interest rate risk.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Depositary Receipts Risk</b>  &#8212; The issuers of unsponsored depositary receipts are not obligated to disclose information that is, in the United States, considered material. Therefore, there may be less information available regarding these issuers and there may not be a correlation between such information and the market value of the depositary receipts. Depositary receipts are generally subject to the same risks as the foreign securities that they evidence or into which they may be converted.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Derivatives Risk</b> &#8212; The Fund&#8217;s use of derivatives may reduce the Fund&#8217;s returns and/or increase volatility. Volatility is defined as the characteristic of a security, an index or a market to fluctuate significantly in price within a short time period. Derivatives are also subject to counterparty risk, which is the risk that the other party in the transaction will not fulfill its contractual obligation. A risk of the Fund&#8217;s use of derivatives is that the fluctuations in their values may not correlate perfectly with the overall securities markets. The possible lack of a liquid secondary market for derivatives and the resulting inability of the Fund to sell or otherwise close a derivatives position could expose the Fund to losses and could make derivatives more difficult for the Fund to value accurately. Derivatives may give rise to a form of leverage and may expose the Fund to greater risk and increase its costs. Recent legislation calls for new regulation of the derivatives markets. The extent and impact of the regulation is not yet known and may not be known for some time. New regulation may make derivatives more costly, may limit the availability of derivatives, or may otherwise adversely affect the value or performance of derivatives.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Emerging Markets Risk</b>  &#8212; Emerging markets are riskier than more developed markets because they tend to develop unevenly and may never fully develop. Investments in emerging markets may be considered speculative. Emerging markets are more likely to experience hyperinflation and currency devaluations, which adversely affect returns to U.S. investors. In addition, many emerging securities markets have far lower trading volumes and less liquidity than developed markets.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Equity Securities Risk</b>  &#8212; Stock markets are volatile. The price of equity securities fluctuates based on changes in a company&#8217;s financial condition and overall market and economic conditions.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Foreign Securities Risk</b> &#8212; Foreign investments often involve special risks not present in U.S. investments that can increase the chances that the Fund will lose money. These risks include:</p></li></ul> <div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">The Fund generally holds its foreign securities and cash in foreign banks and securities depositories, which may be recently organized or new to the foreign custody business and may be subject to only limited or no regulatory oversight. </p></td></tr></table></div><br/><div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">Changes in foreign currency exchange rates can affect the value of the Fund&#8217;s portfolio. </p></td></tr></table></div><br/><div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">The economies of certain foreign markets may not compare favorably with the economy of the United States with respect to such issues as growth of gross national product, reinvestment of capital, resources and balance of payments position. </p></td></tr></table></div><br/><div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">The governments of certain countries may prohibit or impose substantial restrictions on foreign investments in their capital markets or in certain industries. </p></td></tr></table></div><br/><div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">Many foreign governments do not supervise and regulate stock exchanges, brokers and the sale of securities to the same extent as does the United States and may not have laws to protect investors that are comparable to U.S. securities laws. </p></td></tr></table></div><br/><div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">Settlement and clearance procedures in certain foreign markets may result in delays in payment for or delivery of securities not typically associated with settlement and clearance of U.S. investments. </p></td></tr></table></div><br/><div><table style=""border-collapse: collapse;"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""100%""> <tr><td width=""2%""> </td> <td valign=""top"" width=""1%"" align=""left"">&#8212;</td> <td valign=""top"" align=""left""> <p style=""margin-top: 0px; margin-bottom: 0px;"">The European financial markets have recently experienced volatility and adverse trends due to concerns about economic downturns in, or rising government debt levels of several European countries. These events have adversely affected the exchange rate of the Euro and may spread to other countries in Europe, including countries that do not use the Euro. These events may affect the value and liquidity of certain of the Fund&#8217;s investments.</p></td></tr></table></div><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Interest Rate Risk</b> &#8212; Interest rate risk is the risk that prices of bonds and other fixed-income securities will increase as interest rates fall, and decrease as interest rates rise.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Junk Bonds Risk</b> &#8212; Although junk bonds generally pay higher rates of interest than investment grade bonds, junk bonds are high risk investments that may cause income and principal losses for the Fund.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Leverage Risk</b> &#8212; Some transactions may give rise to a form of economic leverage. These transactions may include, among others, derivatives, and may expose the Fund to greater risk and increase its costs. The use of leverage may cause the Fund to liquidate portfolio positions when it may not be advantageous to do so to satisfy its obligations or to meet any required asset segregation requirements. Increases and decreases in the value of the Fund&#8217;s portfolio will be magnified when the Fund uses leverage.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Market Risk and Selection Risk</b> &#8212; Market risk is the risk that one or more markets in which the Fund invests will go down in value, including the possibility that the markets will go down sharply and unpredictably. Selection risk is the risk that the securities selected by Fund management will underperform the markets, the relevant indices or the securities selected by other funds with similar investment objectives and investment strategies. This means you may lose money.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Mid-Cap Securities Risk</b> &#8212; The securities of mid-cap companies generally trade in lower volumes and are generally subject to greater and less predictable price changes than the securities of larger capitalization companies.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Small Cap and Emerging Growth Securities Risk</b> &#8212; Small cap or emerging growth companies may have limited product lines or markets. They may be less financially secure than larger, more established companies. They may depend on a more limited management group than larger capitalized companies. </p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Subsidiary Risk</b> &#8212; By investing in the Subsidiary, the Fund is indirectly exposed to the risks associated with the Subsidiary&#8217;s investments. The commodity-related instruments held by the Subsidiary are generally subject to the same risks that apply to similar investments if held directly by the Fund. There can be no assurance that the investment objective of the Subsidiary will be achieved. The Subsidiary is not registered under the Investment Company Act of 1940, as amended (the &#8220;Investment Company Act&#8221;), and, unless otherwise noted in this prospectus, is not subject to all the investor protections of the Investment Company Act. However, the Fund wholly owns and controls the Subsidiary, and the Fund and the Subsidiary are both managed by BlackRock, making it unlikely that the Subsidiary will take action contrary to the interests of the Fund and its shareholders. Changes in the laws of the United States and/or the Cayman Islands could result in the inability of the Fund and/or the Subsidiary to operate as described in this prospectus and the Statement of Additional Information and could adversely affect the Fund.</p></li></ul><ul type=""square""><li style=""margin-left:-20px""><p style=""PADDING-LEFT: 15px""><b>Tax and Regulatory Risk</b> &#8212; The tax treatment of derivative instruments, including commodity-linked derivative instruments, may be affected by changes in legislation, regulations or other legally binding authority that could affect the character, timing and amount of the Fund&#8217;s taxable income or gains and distributions.</p></li></ul>In late July 2011, the IRS suspended the granting of private letter rulings that concluded that the income and gain generated by a registered investment company&#8217;s investments in commodity-linked notes, and the income generated from investments in controlled foreign subsidiaries that invest in physical commodities and/or commodity-linked derivative instruments, would be &#8220;qualifying income&#8221; for regulated investment company qualification purposes. As a result, there can be no assurance that the IRS will treat such income and gain as &#8220;qualifying income.&#8221; If the IRS makes an adverse determination relating to the treatment of such income and gain, the Fund would likely need to change its investment strategies, which could adversely affect the Fund."
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,http://www.blackrock.com/funds
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Bar Chart and Performance Table [Heading],Duration_29Jan2012_28Jan2013S000001871_MemberInvestorAndInstituionalShares_Member,,,,,<b>Performance Information</b>
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000001871_MemberServiceShares_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
