Label,contextRef,unitRef,Dec,Prec,Lang,Value
"Expense Example, with Redemption, 3 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,918
"Expense Example, with Redemption, 3 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,612
"Expense Example, with Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,USD,INF,,,"1,202"
"Expense Example, with Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,USD,INF,,,"1,079"
"Expense Example, with Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,"1,262"
"Expense Example, with Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,"1,052"
"Expense Example, with Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,USD,INF,,,"1,957"
"Expense Example, with Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,USD,INF,,,"1,949"
"Expense Example, with Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,"2,007"
"Expense Example, with Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,"2,275"
"Expense Example, No Redemption, 1 Year",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,USD,INF,,,691
"Expense Example, No Redemption, 1 Year",Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,USD,INF,,,486
"Expense Example, No Redemption, 1 Year",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,200
"Expense Example, No Redemption, 1 Year",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,198
"Expense Example, No Redemption, 3 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,USD,INF,,,937
"Expense Example, No Redemption, 3 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,USD,INF,,,772
"Expense Example, No Redemption, 3 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,618
"Expense Example, No Redemption, 3 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,612
"Expense Example, No Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,USD,INF,,,"1,202"
"Expense Example, No Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,USD,INF,,,"1,079"
"Expense Example, No Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,"1,062"
"Expense Example, No Redemption, 5 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,"1,052"
"Expense Example, No Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,USD,INF,,,"1,957"
"Expense Example, No Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,USD,INF,,,"1,949"
"Expense Example, No Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_Member,USD,INF,,,"2,007"
"Expense Example, No Redemption, 10 Years",Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_Member,USD,INF,,,"2,275"
Shareholder Fees [Table],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<div style=""display:none"">~ http://www.advisor.fidelity.com/role/ScheduleShareholderFeesFidelityAdvisorValueStrategies column period compact * ~</div>"
Annual Return 2003,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.6034
Annual Return 2004,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.1456
Annual Return 2005,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.0240
Annual Return 2006,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.1583
"Expense Example, With Redemption [Table]",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<div style=""display:none"">~ http://www.advisor.fidelity.com/role/ScheduleExpenseExampleFidelityAdvisorValueStrategies column period compact * ~</div>"
Annual Return 2007,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.0531
Annual Return 2008,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,-0.5126
Annual Return 2009,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.5867
Annual Return 2010,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.2619
Annual Return 2011,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,-0.0958
Annual Return 2012,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.2663
1 Year,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.1935
1 Year,Duration_30Jan2012_29Jan2013AfterTaxesOnDistributions_MemberS000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.1930
1 Year,Duration_30Jan2012_29Jan2013AfterTaxesOnDistributionsAndSales_MemberS000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.1264
1 Year,Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.2196
"Expense Example, No Redemption [Table]",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<div style=""display:none"">~ http://www.advisor.fidelity.com/role/ScheduleExpenseExampleNoRedemptionFidelityAdvisorValueStrategies column period compact * ~</div>"
1 Year,Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.2067
1 Year,Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.2472
1 Year,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_MemberRussellMidcapValueIndex_Member,pure,4,,,0.1851
5 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0104
5 Years,Duration_30Jan2012_29Jan2013AfterTaxesOnDistributions_MemberS000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.0098
5 Years,Duration_30Jan2012_29Jan2013AfterTaxesOnDistributionsAndSales_MemberS000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.0087
5 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0133
5 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0110
5 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0148
5 Years,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_MemberRussellMidcapValueIndex_Member,pure,4,,,0.0379
10 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0922
10 Years,Duration_30Jan2012_29Jan2013AfterTaxesOnDistributions_MemberS000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.0808
10 Years,Duration_30Jan2012_29Jan2013AfterTaxesOnDistributionsAndSales_MemberS000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.0777
10 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0927
10 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013967_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0927
10 Years,Duration_30Jan2012_29Jan2013S000005117_MemberC000013968_MemberAtbc_MemberReturnBeforeTaxes_Member,pure,4,,,0.0903
10 Years,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_MemberRussellMidcapValueIndex_Member,pure,4,,,0.1063
Risk/Return [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""5""><b>Fund Summary</b></font><br/><br/><font style=""FONT-FAMILY: Times New Roman"" size=""3""><b>Fund</b>/Class:<br/><b>Fidelity Advisor<sup>&#174;</sup> Value Strategies Fund</b>/A, T, B, C</font>"
Objective [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Investment Objective</b></font>"
"Objective, Primary [Text Block]",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The fund seeks capital appreciation.</font>"
Expense [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Fee Table</b></font>"
Expense Narrative [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The following table describes the fees and expenses that may be incurred when you buy, hold, or sell shares of the fund.<br/><br/>You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in the fund or certain other Fidelity funds. More information about these and other discounts is available from your investment professional and in the Fund Distribution section beginning on page (Click Here) of the prospectus.</font>"
Shareholder Fees Caption [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3""><b>Shareholder fees</b></font><br/><font size=""-2""><b>(fees paid directly from your investment)</b></font>"
Operating Expenses Caption [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3""><b>Annual class operating expenses</b></font><br/><font size=""-2""><b>(expenses that you pay each year as a % of the value of your investment)</b></font>"
Expense Example Narrative [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">This <b>example</b> helps compare the cost of investing in the fund with the cost of investing in other mutual funds.<br/><br/>Let's say, hypothetically, that the annual return for shares of the fund is 5% and that your shareholder fees and the annual operating expenses for shares of the fund are exactly as described in the fee table. This example illustrates the effect of fees and expenses, but is not meant to suggest actual or expected fees and expenses or returns, all of which may vary. For every $10,000 you invested, here's how much you would pay in total expenses if you sell all of your shares at the end of each time period indicated and if you hold your shares:</font>"
"Expense Example by, Year, Caption [Text]",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">Sell All Shares</font>"
"Expense Example, No Redemption, By Year, Caption [Text]",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">Hold Shares</font>"
Portfolio Turnover [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Portfolio Turnover</b></font>"
Portfolio Turnover [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The fund pays transaction costs, such as commissions, when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when fund shares are held in a taxable account. These costs, which are not reflected in annual operating expenses or in the example, affect the fund's performance. During the most recent fiscal year, the fund's portfolio turnover rate was 23% of the average value of its portfolio.</font>"
Strategy [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Principal Investment Strategies</b></font>"
Strategy Narrative [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<ul><li><font style=""FONT-FAMILY: Times New Roman"" size=""3"">Normally investing primarily in common stocks.</font></li>   <li><font style=""FONT-FAMILY: Times New Roman"" size=""3"">Investing in securities of companies that Fidelity Management & Research Company (FMR) believes are undervalued in the marketplace in relation to factors such as assets, sales, earnings, or growth potential (stocks of these companies are often called ""value"" stocks).</font></li>   <li><font style=""FONT-FAMILY: Times New Roman"" size=""3"">Focusing investments in medium-sized companies, but also may invest substantially in larger or smaller companies.</font></li>  <li><font style=""FONT-FAMILY: Times New Roman"" size=""3"">Investing in domestic and foreign issuers. </font></li>   <li><font style=""FONT-FAMILY: Times New Roman"" size=""3"">Using fundamental analysis of factors such as each issuer's financial condition and industry position, as well as market and economic conditions, to select investments.</font></li></ul>"
Risk [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Principal Investment Risks</b></font>"
Risk Narrative [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<ul><li><font style=""FONT-FAMILY: Times New Roman"" size=""3""><i>Stock Market Volatility.</i> Stock markets are volatile and can decline significantly in response to adverse issuer, political, regulatory, market, or economic developments. Different parts of the market and different types of securities can react differently to these developments.</font></li>   <li><font style=""FONT-FAMILY: Times New Roman"" size=""3""><i>Foreign Exposure.</i> Foreign markets can be more volatile than the U.S. market due to increased risks of adverse issuer, political, regulatory, market, or economic developments and can perform differently from the U.S. market. </font></li>   <li><font style=""FONT-FAMILY: Times New Roman"" size=""3""><i>Issuer-Specific Changes.</i> The value of an individual security or particular type of security can be more volatile than, and can perform differently from, the market as a whole. The value of securities of smaller issuers can be more volatile than that of larger issuers.</font> </li>  <li><font style=""FONT-FAMILY: Times New Roman"" size=""3""><i>""Value"" Investing.</i> ""Value"" stocks can perform differently from the market as a whole and other types of stocks and can continue to be undervalued by the market for long periods of time. </font></li></ul>  <font style=""FONT-FAMILY: Times New Roman"" size=""3"">An investment in the fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency. You could lose money by investing in the fund.</font>"
Bar Chart and Performance Table [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Performance</b></font>"
Performance Narrative [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The following information is intended to help you understand the risks of investing in the fund. The information illustrates the changes in the performance of the fund's shares from year to year and compares the performance of the fund's shares to the performance of a securities market index over various periods of time. The index description appears in the Additional Information about the Index section of the prospectus. Past performance (before and after taxes) is not an indication of future performance.<br/><br/>Visit www.advisor.fidelity.com for updated return information.</font>"
Bar Chart [Heading],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Year-by-Year Returns</b></font>"
Bar Chart Closing [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<table border=""1"" width=""95%""><tr><td><div align=""left""><i><font size=""-1"">During the periods shown in the chart for Class A:</font></i> </div></td><td valign=""bottom"" align=""center""><div align=""center""><i><font size=""-2"">Returns</font></i> </div></td><td valign=""bottom"" align=""center""><div align=""center""><i><font size=""-2"">Quarter ended</font></i></div></td></tr><tr><td><div align=""left""><i><font size=""-1"">Highest Quarter Return</font></i> </div></td><td><div align=""right""><i><font size=""-1"">34.47%</font></i> </div></td><td><div align=""left""><i><font size=""-1"">June 30, 2009</font></i></div></td></tr><tr><td><div align=""left""><i><font size=""-1"">Lowest Quarter Return</font></i> </div></td><td><div align=""right""><i><font size=""-1"">-33.85%</font></i> </div></td><td><div align=""left""><i><font size=""-1"">December 31, 2008</font></i></div></td></tr></table>"
Performance Table Heading,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""4""><b>Average Annual Returns</b></font>"
Performance Table Narrative,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">Unlike the returns in the bar chart, the returns in the table reflect the maximum applicable sales charges. After-tax returns are calculated using the historical highest individual federal marginal income tax rates, but do not reflect the impact of state or local taxes. After-tax returns for Class A are shown in the table below and after-tax returns for other classes will vary. Actual after-tax returns may differ depending on your individual circumstances. The after-tax returns shown are not relevant if you hold your shares in a retirement account or in another tax-deferred arrangement.</font><br/><br/><font style=""FONT-FAMILY: Times New Roman"" size=""2"">For the periods ended<br/>December 31, 2012</font>"
Expense Breakpoint Discounts [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in the fund or certain other Fidelity funds.</font>"
"Expense Breakpoint, Minimum Investment Required [Amount]",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,USD,INF,,,"50,000"
"Portfolio Turnover, Rate",Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,pure,4,,,0.2300
Risk Not Insured Depository Institution [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">An investment in the fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</font>"
Risk Lose Money [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">You could lose money by investing in the fund.</font>"
Performance Information Illustrates Variability of Returns [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The information illustrates the changes in the performance of the fund's shares from year to year and compares the performance of the fund's shares to the performance of a securities market index over various periods of time.</font>"
Performance Past Does Not Indicate Future [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">Past performance (before and after taxes) is not an indication of future performance.</font>"
Performance Availability Website Address [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">www.advisor.fidelity.com</font>"
Bar Chart Does Not Reflect Sales Loads [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The returns in the bar chart do not reflect any applicable sales charges; if sales charges were reflected, returns would be lower than those shown.</font><br/><br/><font style=""FONT-FAMILY: Times New Roman"" size=""2"">Calendar Years</font>"
Performance Table Does Reflect Sales Loads,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">Unlike the returns in the bar chart, the returns in the table reflect the maximum applicable sales charges.</font>"
Performance Table Uses Highest Federal Rate,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">After-tax returns are calculated using the historical highest individual federal marginal income tax rates, but do not reflect the impact of state or local taxes.</font>"
Performance Table One Class of after Tax Shown [Text],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">After-tax returns for Class A are shown in the table below and after-tax returns for other classes will vary.</font>"
Performance Table Not Relevant to Tax Deferred,Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""3"">The after-tax returns shown are not relevant if you hold your shares in a retirement account or in another tax-deferred arrangement.</font>"
Expenses Deferred Charges [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""2""><i>Class A and Class T purchases of $1 million or more will not be subject to a front-end sales charge. Such Class A and Class T purchases may be subject, upon redemption, to a contingent deferred sales charge (CDSC) of 1.00% or 0.25%, respectively.</i></font>"
Expenses Deferred Charges [Text Block],Duration_30Jan2012_29Jan2013S000005117_MemberC000013969_MemberAtbc_Member,,,,,"<font style=""FONT-FAMILY: Times New Roman"" size=""2""><i>Class A and Class T purchases of $1 million or more will not be subject to a front-end sales charge. Such Class A and Class T purchases may be subject, upon redemption, to a contingent deferred sales charge (CDSC) of 1.00% or 0.25%, respectively.</i></font>"
Bar Chart [Table],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<div style=""display:none"">~ http://www.advisor.fidelity.com/role/ScheduleAnnualTotalReturnsFidelityAdvisorValueStrategiesBarChart column period compact * ~</div>"
Performance [Table],Duration_30Jan2012_29Jan2013S000005117_MemberAtbc_Member,,,,,"<div style=""display:none"">~ http://www.advisor.fidelity.com/role/ScheduleAverageAnnualTotalReturnsTransposedFidelityAdvisorValueStrategies column period compact * ~</div>"
"Highest Quarterly Return, Label",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,,,,,"<i><font style=""FONT-FAMILY: Times New Roman"" size=""2"">Highest Quarter Return</font></i>"
"Highest Quarterly Return, Date",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,,,,,2009-06-30
Highest Quarterly Return,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,0.3447
"Lowest Quarterly Return, Label",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,,,,,"<i><font style=""FONT-FAMILY: Times New Roman"" size=""2"">Lowest Quarter Return</font></i>"
Lowest Quarterly Return,Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,pure,4,,,-0.3385
"Lowest Quarterly Return, Date",Duration_30Jan2012_29Jan2013S000005117_MemberC000013966_MemberAtbc_Member,,,,,2008-12-31
