Label,contextRef,unitRef,Dec,Prec,Lang,Value
Other Expenses (as a percentage of Assets):,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0020
Component1 Other Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0017
Component1 Other Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0017
Component2 Other Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0003
Component2 Other Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0003
Acquired Fund Fees and Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0002
Acquired Fund Fees and Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0002
Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0055
Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0030
Fee Waiver or Reimbursement,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,-0.0003
Fee Waiver or Reimbursement,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,-0.0003
Net Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0052
Net Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0027
Objective [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Investment Objective </b>
Risk/Return [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,Fund Overview<br/><br/><b>Key Facts About BlackRock Bond Index Fund </b>
"Objective, Primary [Text Block]",Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,"BlackRock Bond Index Fund (the &#8220;Fund&#8221;), a series of BlackRock Funds III (the &#8220;Trust&#8221;), seeks to provide investment results that correspond to the total return performance of fixed-income securities in the aggregate, as represented by the Barclays U.S. Aggregate Bond Index (the &#8220;Barclays U.S. Aggregate Index&#8221;)."
Expense [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Fees and Expenses of the Fund </b>
Expense Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,The table below describes the fees and expenses that you may pay if you buy and hold Class K Shares of the Fund.
Operating Expenses Caption [Text],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Annual Fund Operating Expenses<br/>(expenses that you pay each year as a percentage of the value of your investment)</b>
Management Fees (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0008
Distribution and Service (12b-1) Fees,Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0015
Component1 Other Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0012
Component2 Other Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0003
Acquired Fund Fees and Expenses,Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0002
Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0025
Fee Waiver or Reimbursement,Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,-0.0003
Net Expenses (as a percentage of Assets),Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,pure,4,,,0.0022
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"May 1, 2014"
Expenses Represent Both Master and Feeder [Text],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"The fees and expenses shown in the table above and the example that follows include the expenses of both the Fund and the Fund&#8217;s share of the allocated expenses of Bond Index Master Portfolio (the &#8220;Master Portfolio&#8221;), a series of Master Investment Portfolio (&#8220;MIP&#8221;). Management fees are paid by the Master Portfolio."
Expenses Not Correlated to Ratio Due to Acquired Fund Fees [Text],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"The Total Annual Fund Operating Expenses do not correlate to the ratio of expenses to average net assets given in the Fund&#8217;s most recent annual report, which does not include Acquired Fund Fees and Expenses."
Expense Example [Heading],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>Example </b>
Expense Example Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"This Example is intended to help you compare the cost of investing in shares of the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in shares of the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
"Expense Example, with Redemption, 1 Year",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,USD,INF,,,53
"Expense Example, with Redemption, 1 Year",Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,USD,INF,,,28
"Expense Example, with Redemption, 3 Years",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,USD,INF,,,173
"Expense Example, with Redemption, 3 Years",Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,USD,INF,,,93
"Expense Example, with Redemption, 5 Years",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,USD,INF,,,304
"Expense Example, with Redemption, 5 Years",Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,USD,INF,,,166
"Expense Example, with Redemption, 10 Years",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,USD,INF,,,686
"Expense Example, with Redemption, 10 Years",Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,USD,INF,,,378
Portfolio Turnover [Heading],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>Portfolio Turnover </b>
Portfolio Turnover [Text Block],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"The Master Portfolio pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the example, affect the Fund&#8217;s performance. During the most recent fiscal year, the Master Portfolio&#8217;s portfolio turnover rate was 436% of the average value of its portfolio."
"Portfolio Turnover, Rate",Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,pure,4,,,4.3600
Strategy [Heading],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>Principal Investment Strategies of the Fund </b>
Strategy Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"The Fund pursues its investment objective by seeking to match the total return performance of the Barclays U.S. Aggregate Index, which is composed of approximately 8,000 fixed-income securities. The fixed-income securities that comprise the Barclays U.S. Aggregate Index include U.S. government securities and corporate bonds, as well as mortgage-backed securities, asset-backed securities and commercial mortgage-backed securities. All securities in the Barclays U.S. Aggregate Index are investment-grade. The Fund maintains a weighted average maturity consistent with that of the Barclays U.S. Aggregate Index, which generally ranges between 5 and 10 years. The Fund invests in a representative sample of these securities. Securities are selected for investment by the Fund in accordance with their relative proportion within the Barclays U.S. Aggregate Index as well as based on credit quality, issuer sector, maturity structure, coupon rates and callability, among other factors. BFA, the investment adviser to the Master Portfolio in which the Fund invests, considers investments that provide substantially similar exposure to securities in the Barclays U.S. Aggregate Index to be investments comprising the Fund&#8217;s benchmark index.<br/><br/>The Fund is managed by determining which securities are to be purchased or sold to reflect, to the extent feasible, the investment characteristics of its benchmark index. Under normal circumstances, at least 90% of the value of the Fund&#8217;s assets, plus the amount of any borrowing for investment purposes, is invested in securities comprising the Barclays U.S. Aggregate Index, which, for the Fund, are considered bonds.<br/><br/>The Fund is a &#8220;feeder&#8221; fund that invests all of its investable assets in the Master Portfolio of MIP, which has the same investment objective and strategies as the Fund. All investments are made at the Master Portfolio level. This structure is sometimes called a &#8220;master/feeder&#8221; structure. The Fund&#8217;s investment results will correspond directly to the investment results of the Master Portfolio. For simplicity, the prospectus uses the name of the Fund or the term &#8220;Fund&#8221; (as applicable) to include the Master Portfolio."
Risk [Heading],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>Principal Risks of Investing in the Fund </b>
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,"May 1, 2014"
Expenses Represent Both Master and Feeder [Text],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,"The fees and expenses shown in the table above and the example that follows include the expenses of both the Fund and the Fund&#8217;s share of the allocated expenses of Bond Index Master Portfolio (the &#8220;Master Portfolio&#8221;), a series of Master Investment Portfolio (&#8220;MIP&#8221;). Management fees are paid by the Master Portfolio."
Expenses Restated to Reflect Current [Text],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,Independent Expenses have been restated to reflect current fees.
Risk Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"Risk is inherent in all investing. The value of your investment in the Fund, as well as the amount of return you receive on your investment, may fluctuate significantly from day to day and over time. You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments. The following is a summary description of principal risks of investing in the Fund.<ul type=""square""><li><b>Credit Risk</b> &#8212; Credit risk refers to the possibility that the issuer of a security will not be able to make payments of interest and principal when due. Changes in an issuer&#8217;s credit rating or the market&#8217;s perception of an issuer&#8217;s creditworthiness may also affect the value of the Fund&#8217;s investment in that issuer.</li></ul><ul type=""square""><li><b>Debt Securities Risk</b> &#8212; Debt securities, such as bonds, involve credit risk. Debt securities are also subject to interest rate risk.</li></ul><ul type=""square""><li><b>Extension Risk</b> &#8212; When interest rates rise, certain obligations will be paid off by the obligor more slowly than anticipated, causing the value of these securities to fall.</li></ul><ul type=""square""><li><b>High Portfolio Turnover Risk</b> &#8212; The Fund may engage in active and frequent trading of its portfolio securities. High portfolio turnover (more than 100%) may result in increased transaction costs to the Fund, including brokerage commissions, dealer mark-ups and other transaction costs on the sale of the securities and on reinvestment in other securities. The sale of Fund portfolio securities may result in the realization and/or distribution to shareholders of higher capital gains or losses as compared to a fund with less active trading policies. These effects of higher than normal portfolio turnover may adversely affect Fund performance.</li></ul><ul type=""square""><li><b>Index Fund Risk</b> &#8212; An index fund has operating and other expenses while an index does not. As a result, while the Fund will attempt to track the Barclays U.S. Aggregate Index as closely as possible, it will tend to underperform the index to some degree over time. If an index fund is properly correlated to its stated index, the fund will perform poorly when the index performs poorly.</li></ul><ul type=""square""><li><b>Interest Rate Risk</b> &#8212; Interest rate risk is the risk that prices of bonds and other fixed-income securities will increase as interest rates fall, and decrease as interest rates rise.</li></ul><ul type=""square""><li><b>Market Risk and Selection Risk</b> &#8212; Market risk is the risk that one or more markets in which the Fund invests will go down in value, including the possibility that the markets will go down sharply and unpredictably. Selection risk is the risk that the securities selected by Fund management will underperform the markets, the relevant indexes or the securities selected by other funds with similar investment objectives and investment strategies. This means you may lose money.</li></ul><ul type=""square""><li><b>Mortgage- and Asset-Backed Securities Risks</b> &#8212; Mortgage- and asset-backed securities represent interests in &#8220;pools&#8221; of mortgages or other assets, including consumer loans or receivables held in trust. Mortgage- and asset- backed securities are subject to credit, interest rate, prepayment and extension risks. These securities also are subject to risk of default on the underlying mortgage or asset, particularly during periods of economic downturn. Small movements in interest rates (both increases and decreases) may quickly and significantly reduce the value of certain mortgage-backed securities.</li></ul><ul type=""square""><li><b>Prepayment Risk</b> &#8212; When interest rates fall, certain obligations will be paid off by the obligor more quickly than originally anticipated, and the Fund may have to invest the proceeds in securities with lower yields.</li></ul>"
Risk Lose Money [Text],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Expenses Not Correlated to Ratio Due to Acquired Fund Fees [Text],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,The Total Annual Fund Operating Expenses do not correlate to the ratio of expenses to average net assets given in the Fund&#8217;s most recent annual report which does not include the Acquired Fund Fees and Expenses or the restatement of Independent Expenses to reflect current fees.
Expense Example [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Example </b>
Bar Chart and Performance Table [Heading],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>Performance Information </b>
Expense Example Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,"This Example is intended to help you compare the cost of investing in shares of the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in shares of the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
Performance Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"The bar chart and table in this section provide some indication of the risks of investing in the Fund by showing the changes in its performance from year to year. Investor A and Institutional Shares of the Fund commenced operations on March 31, 2011. As a result, the returns in the bar chart and table for Investor A and Institutional Shares, prior to commencement of operations on March 31, 2011, are based on the Fund&#8217;s Class K Shares, adjusted to reflect the fees and expenses applicable to Investor A and Institutional Shares. The performance of the Fund&#8217;s Class K Shares would be substantially similar to the performance of the Investor A and Institutional Shares because the Class K, Investor A and Institutional Shares are invested in the same portfolio of securities and performance would differ only to the extent that the share classes have different expenses. The actual return of Investor A Shares and Institutional Shares would have been lower than that of the Class K Shares because Investor A and Institutional Shares each have higher expenses than the Class K Shares.<br/><br/>The average annual total return table (before and after taxes) compares the Fund&#8217;s average annual total return to that of the Barclays U.S. Aggregate Index. How the Fund has performed in the past (before and after taxes) is not necessarily an indication of how it will perform in the future. If BFA, BAL and their affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#8217;s returns would have been lower. Updated information on the Fund&#8217;s performance can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at (800) 882-0052."
Performance Information Illustrates Variability of Returns [Text],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,The bar chart and table in this section provide some indication of the risks of investing in the Fund by showing the changes in its performance from year to year.
"Expense Example, with Redemption, 1 Year",Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,USD,INF,,,23
"Expense Example, with Redemption, 3 Years",Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,USD,INF,,,77
Performance Past Does Not Indicate Future [Text],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,How the Fund has performed in the past (before and after taxes) is not necessarily an indication of how it will perform in the future.
"Expense Example, with Redemption, 5 Years",Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,USD,INF,,,138
Bar Chart [Heading],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>Investor A Shares </b><br/><b>ANNUAL TOTAL RETURNS </b><br/><b>BlackRock Bond Index Fund </b><br/><b>As of 12/31 </b>
"Expense Example, with Redemption, 10 Years",Duration_01May2012_30Apr2013S000004270_MemberC000011974_MemberClassK_Member,USD,INF,,,315
Annual Return 2003,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0365
Annual Return 2004,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0378
Annual Return 2005,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0185
Annual Return 2006,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0449
Annual Return 2007,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0689
Annual Return 2008,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0564
Annual Return 2009,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0494
Annual Return 2010,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0652
Portfolio Turnover [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Portfolio Turnover </b>
Annual Return 2011,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0722
Portfolio Turnover [Text Block],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,"The Master Portfolio pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the example, affect the Fund&#8217;s performance. During the most recent fiscal year, the Master Portfolio&#8217;s portfolio turnover rate was 436% of the average value of its portfolio."
Annual Return 2012,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0366
"Portfolio Turnover, Rate",Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,pure,4,,,4.3600
Strategy [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Principal Investment Strategies of the Fund </b>
Strategy Narrative [Text Block],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,"The Fund pursues its investment objective by seeking to match the total return performance of the Barclays U.S. Aggregate Index, which is composed of approximately 8,000 fixed-income securities. The fixed-income securities that comprise the Barclays U.S. Aggregate Index include U.S. government securities and corporate bonds, as well as mortgage-backed securities, asset-backed securities and commercial mortgage-backed securities. All securities in the Barclays U.S. Aggregate Index are investment grade. The Fund maintains a weighted average maturity consistent with that of the Barclays U.S. Aggregate Index, which generally ranges between 5 and 10 years. The Fund invests in a representative sample of these securities. Securities are selected for investment by the Fund in accordance with their relative proportion within the Barclays U.S. Aggregate Index as well as based on credit quality, issuer sector, maturity structure, coupon rates and callability, among other factors. BFA, the investment adviser to the Master Portfolio in which the Fund invests, considers investments that provide substantially similar exposure to securities in the Barclays U.S. Aggregate Index to be investments comprising the Fund&#8217;s benchmark index.<br/><br/>The Fund is managed by determining which securities are to be purchased or sold to reflect, to the extent feasible, the investment characteristics of its benchmark index. Under normal circumstances, at least 90% of the value of the Fund&#8217;s assets, plus the amount of any borrowing for investment purposes, is invested in securities comprising the Barclays U.S. Aggregate Index, which, for the Fund, are considered bonds.<br/><br/>The Fund is a &#8220;feeder&#8221; fund that invests all of its investable assets in the Master Portfolio of MIP, which has the same investment objective and strategies as the Fund. All investments are made at the Master Portfolio level. This structure is sometimes called a &#8220;master/feeder&#8221; structure. The Fund&#8217;s investment results will correspond directly to the investment results of the Master Portfolio. For simplicity, the prospectus uses the name of the Fund or the term &#8220;Fund&#8221; (as applicable) to include the Master Portfolio."
Bar Chart Closing [Text Block],Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,"During the ten-year period shown in the bar chart, the highest return for a quarter was 4.49% (quarter ended December 31, 2008) and the lowest return for a quarter was &#8211;2.77% (quarter ended June 30, 2004). The year-to-date return as of March 31, 2013 was &#8211;0.32%."
"Year to Date Return, Label",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,,,,,year-to-date return
"Bar Chart, Year to Date Return, Date",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,,,,,2013-03-31
"Bar Chart, Year to Date Return",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,-0.0032
"Highest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,,,,,highest return
"Highest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,,,,,2008-12-31
Highest Quarterly Return,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0449
"Lowest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,,,,,lowest return
"Lowest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,,,,,2004-06-30
Lowest Quarterly Return,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,-0.0277
Risk [Heading],Duration_01May2012_30Apr2013S000004270_MemberClassK_Member,,,,,<b>Principal Risks of Investing in the Fund </b>
Performance Table Heading,Duration_01May2012_30Apr2013S000004270_MemberInvestorInstitutional_Member,,,,,<b>As of 12/31/12</b><br/><b>Average Annual Total Returns</b>
1 Year,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0366
1 Year,Duration_01May2012_30Apr2013AfterTaxesOnDistributions_MemberS000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0268
1 Year,Duration_01May2012_30Apr2013AfterTaxesOnDistributionsAndSales_MemberS000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0242
1 Year,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0391
1 Year,Duration_01May2012_30Apr2013S000004270_MemberBarclaysUsAggregateIndex_MemberInvestorInstitutional_Member,pure,4,,,0.0421
5 Years,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0561
5 Years,Duration_01May2012_30Apr2013AfterTaxesOnDistributions_MemberS000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0423
5 Years,Duration_01May2012_30Apr2013AfterTaxesOnDistributionsAndSales_MemberS000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0396
5 Years,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0583
5 Years,Duration_01May2012_30Apr2013S000004270_MemberBarclaysUsAggregateIndex_MemberInvestorInstitutional_Member,pure,4,,,0.0595
10 Years,Duration_01May2012_30Apr2013S000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0491
10 Years,Duration_01May2012_30Apr2013AfterTaxesOnDistributions_MemberS000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0328
10 Years,Duration_01May2012_30Apr2013AfterTaxesOnDistributionsAndSales_MemberS000004270_MemberC000099166_MemberInvestorInstitutional_Member,pure,4,,,0.0320
10 Years,Duration_01May2012_30Apr2013S000004270_MemberC000099167_MemberInvestorInstitutional_Member,pure,4,,,0.0510
10 Years,Duration_01May2012_30Apr2013S000004270_MemberBarclaysUsAggregateIndex_MemberInvestorInstitutional_Member,pure,4,,,0.0518
